epoch,accuracy,loss,lr,val_accuracy,val_loss
37,0.7486358284950256,0.6279754638671875,0.00025,0.7084745764732361,0.6994373798370361
38,0.7486189007759094,0.6274154782295227,0.00025,0.7033898234367371,0.6968994140625
39,0.7493644952774048,0.6270744800567627,0.00025,0.7079095840454102,0.6974399089813232
40,0.7484833002090454,0.6254830360412598,0.00025,0.6994350552558899,0.6990861892700195
41,0.7489238977432251,0.6253992319107056,0.00025,0.7096045017242432,0.6976634860038757
42,0.7481443881988525,0.6256012916564941,0.00025,0.7079095840454102,0.6988186836242676
43,0.7493814826011658,0.6253912448883057,0.00025,0.7079095840454102,0.696301281452179
44,0.7498220801353455,0.6245485544204712,0.00025,0.707344651222229,0.6978901028633118
45,0.7499237656593323,0.6246068477630615,0.00025,0.709039568901062,0.6974593997001648
46,0.7504152059555054,0.6242624521255493,0.00025,0.7062146663665771,0.6979475021362305
47,0.7510930299758911,0.6232986450195312,0.00025,0.7062146663665771,0.7001693844795227
48,0.7512794733047485,0.6227371692657471,0.00025,0.709039568901062,0.6965637803077698
49,0.7511947154998779,0.6215452551841736,0.000125,0.7112994194030762,0.6979691982269287
50,0.7510252594947815,0.6207310557365417,0.000125,0.710734486579895,0.6947973966598511
51,0.751804769039154,0.6200395822525024,0.000125,0.707344651222229,0.6951918601989746
52,0.7520250678062439,0.6203740835189819,0.000125,0.7101694941520691,0.6962867975234985
53,0.7509574890136719,0.6202560067176819,0.000125,0.7112994194030762,0.6948370337486267
54,0.7519064545631409,0.6204879879951477,0.000125,0.7062146663665771,0.699208676815033
55,0.7524656653404236,0.6199097037315369,0.000125,0.7118644118309021,0.6950147151947021
56,0.752397894859314,0.6185634136199951,6.25e-05,0.707344651222229,0.6960843205451965
57,0.7530757784843445,0.6187971234321594,6.25e-05,0.710734486579895,0.6965985894203186
58,0.7528215646743774,0.6183476448059082,6.25e-05,0.714124321937561,0.6938800811767578
59,0.7526181936264038,0.6179070472717285,6.25e-05,0.7096045017242432,0.6960434913635254
60,0.7520928382873535,0.6188987493515015,6.25e-05,0.7118644118309021,0.6948287487030029
61,0.751686155796051,0.6173365116119385,6.25e-05,0.712429404258728,0.6959083676338196
62,0.7527029514312744,0.617233395576477,6.25e-05,0.7101694941520691,0.694760262966156
63,0.7541602849960327,0.6177825331687927,6.25e-05,0.7118644118309021,0.6955490112304688
64,0.7528724074363708,0.6165984869003296,3.125e-05,0.712429404258728,0.6957252621650696
65,0.7531604766845703,0.6166828274726868,3.125e-05,0.7118644118309021,0.6957700848579407
66,0.7536688446998596,0.6172647476196289,3.125e-05,0.7112994194030762,0.6952419281005859
67,0.7528554201126099,0.6168130040168762,3.125e-05,0.7135593295097351,0.695117175579071
68,0.7531096339225769,0.6162961721420288,3.125e-05,0.7129943370819092,0.6952401399612427
69,0.7537875175476074,0.6159180998802185,1.5625e-05,0.7135593295097351,0.6950837969779968
70,0.7528554201126099,0.6165399551391602,1.5625e-05,0.712429404258728,0.6956343054771423
71,0.753719687461853,0.6154964566230774,1.5625e-05,0.7135593295097351,0.6953637599945068
72,0.7530418634414673,0.6152638792991638,1.5625e-05,0.7129943370819092,0.6956825852394104
73,0.7530418634414673,0.6164475679397583,1.5625e-05,0.712429404258728,0.6950328946113586
